price,name,region,condition,distance
"₦ 7,280,000",Toyota Highlander 2004 White,"Abuja (FCT), Lugbe District",Local Used,317522 km
"₦ 4,160,000",Toyota Camry 2003 Black,"Lagos State, Mushin",Local Used,622127 km
"₦ 5,200,000",Lexus RX 300 2002 Gray,"Lagos State, Surulere",Local Used,273406 km
"₦ 7,350,000",Lexus ES 2008 Blue,"Lagos State, Abule Egba",Local Used,173085 km
"₦ 7,280,000",Toyota Sienna XLE 2005 Blue,"Imo State, Owerri",Local Used,472309 km
"₦ 3,675,000",Nissan Serena 1995 White,"Ogun State, Abeokuta North",Local Used,1622623 km
"₦ 3,675,000",Mercedes-Benz A-Class 2004 Black,"Kaduna State, Kaduna / Kaduna State",Local Used,230210 km
"₦ 23,400,000",Hyundai Sonata 2015 Silver,"Lagos State, Ojodu",Foreign Used,71192 km
"₦ 88,400,000",Land Rover Range Rover Velar P380 S 4x4 2018 Gray,"Lagos State, Lekki",Foreign Used,106696 km
"₦ 16,640,000",Toyota Camry 2013 Gold,"Lagos State, Ikotun/Igando",Foreign Used,187505 km
"₦ 25,250,000",Toyota Camry 2018 Red,"Lagos State, Ajah",Foreign Used,83562 km
"₦ 10,400,000",Toyota Highlander 2005 Silver,"Lagos State, Ikeja",Local Used,21682 km
"₦ 30,450,000",Lexus GX 2014 Black,"Abuja (FCT), Wuse",Local Used,141539 km
"₦ 30,160,000",Mercedes-Benz GL-Class 2013 White,"Lagos State, Ajah",Local Used,104943 km
"₦ 7,280,000",Toyota Camry 2008 Silver,"Lagos State, Ipaja",Local Used,112371 km
"₦ 7,280,000",Toyota Highlander 2004 White,"Abuja (FCT), Lugbe District",Local Used,317522 km
"₦ 4,160,000",Toyota Camry 2003 Black,"Lagos State, Mushin",Local Used,622127 km
"₦ 5,200,000",Lexus RX 300 2002 Gray,"Lagos State, Surulere",Local Used,273406 km
"₦ 7,350,000",Lexus ES 2008 Blue,"Lagos State, Abule Egba",Local Used,173085 km
"₦ 7,280,000",Toyota Sienna XLE 2005 Blue,"Imo State, Owerri",Local Used,472309 km
"₦ 3,675,000",Nissan Serena 1995 White,"Ogun State, Abeokuta North",Local Used,1622623 km
"₦ 3,675,000",Mercedes-Benz A-Class 2004 Black,"Kaduna State, Kaduna / Kaduna State",Local Used,230210 km
"₦ 23,400,000",Hyundai Sonata 2015 Silver,"Lagos State, Ojodu",Foreign Used,71192 km
"₦ 88,400,000",Land Rover Range Rover Velar P380 S 4x4 2018 Gray,"Lagos State, Lekki",Foreign Used,106696 km
"₦ 16,640,000",Toyota Camry 2013 Gold,"Lagos State, Ikotun/Igando",Foreign Used,187505 km
"₦ 25,250,000",Toyota Camry 2018 Red,"Lagos State, Ajah",Foreign Used,83562 km
"₦ 10,400,000",Toyota Highlander 2005 Silver,"Lagos State, Ikeja",Local Used,21682 km
"₦ 30,450,000",Lexus GX 2014 Black,"Abuja (FCT), Wuse",Local Used,141539 km
"₦ 30,160,000",Mercedes-Benz GL-Class 2013 White,"Lagos State, Ajah",Local Used,104943 km
"₦ 7,280,000",Toyota Camry 2008 Silver,"Lagos State, Ipaja",Local Used,112371 km
"₦ 7,280,000",Toyota Highlander 2004 White,"Abuja (FCT), Lugbe District",Local Used,317522 km
"₦ 4,160,000",Toyota Camry 2003 Black,"Lagos State, Mushin",Local Used,622127 km
"₦ 5,200,000",Lexus RX 300 2002 Gray,"Lagos State, Surulere",Local Used,273406 km
"₦ 7,350,000",Lexus ES 2008 Blue,"Lagos State, Abule Egba",Local Used,173085 km
"₦ 24,440,000",Mercedes-Benz CLA-Class CLA 200 d Sedan 2014 Gray,"Lagos State, Lekki",Foreign Used,275205 km
"₦ 17,680,000",Toyota Camry 2013 Blue,"Rivers State, Port-Harcourt",Foreign Used,231015 km
"₦ 11,550,000",Nissan Rogue 2012 Red,"Abuja (FCT), Gudu",Local Used,135445 km
"₦ 4,725,000",Kia Optima 2006 Silver,"Lagos State, Surulere",Local Used,351326 km
"₦ 13,520,000",Mercedes-Benz C300 2008 Gray,"Imo State, Owerri",Foreign Used,299993 km
"₦ 28,080,000",Honda Accord 2018 Gray,"Lagos State, Yaba",Foreign Used,113637 km
"₦ 8,840,000",Mercedes-Benz M Class 2008 Blue,"Ogun State, Abeokuta North",Local Used,216939 km
"₦ 8,320,000",Honda Pilot 2010 Brown,"Ogun State, Abeokuta North",Local Used,347116 km
"₦ 19,425,000",Lexus ES 350 FWD 2013 Black,"Rivers State, Port-Harcourt",Local Used,1269981 km
"₦ 5,200,000",Honda Accord 2003 Blue,"Oyo State, Ibadan",Local Used,411172 km
"₦ 17,850,000",Hyundai Creta 2020 Black,"Abuja (FCT), Jabi",Local Used,49181 km
"₦ 11,960,000",Toyota Corolla 2015 Blue,"Lagos State, Magodo",Local Used,148873 km
"₦ 14,700,000",Honda Accord 2015 White,"Lagos State, Ilupeju",Foreign Used,100227 km
"₦ 5,720,000",Lexus ES 330 2002 Black,"Lagos State, Ikorodu",Local Used,113687 km
"₦ 22,920,000",Lexus RX 2010 Off white,"Oyo State, Ibadan",Foreign Used,165127 km
"₦ 52,000,000",Lexus RX 350 2018 Red,"Lagos State, Lekki",Foreign Used,1341512 km
"₦ 8,528,000",Lexus ES 2008 Black,"Lagos State, Ajah",Local Used,115159 km
"₦ 31,200,000",Mercedes-Benz GLC-Class 2016 White,"Lagos State, Lekki",Local Used,124250 km
"₦ 26,250,000",Infiniti QX60 2015 Black,"Lagos State, Ikorodu",Local Used,134969 km
"₦ 5,200,000",Ford Edge 2007 White,"Lagos State, Ogba",Local Used,179876 km
"₦ 7,350,000",Brilliance Splendor 2015 White,"Abuja (FCT), Central Business District",Local Used,145623 km
"₦ 5,775,000",Ford Explorer 2007 White,"Oyo State, Ibadan",Local Used,588184 km
"₦ 5,720,000",Toyota Camry 2002 Gold,"Oyo State, Ibadan",Local Used,15533 km
"₦ 13,000,000",Mazda CX-9 Touring 2011 Black,"Kaduna State, Kaduna / Kaduna State",Foreign Used,187595 km
"₦ 8,400,000",Nissan Frontier 2005 White,"Abuja (FCT), Gwarinpa",Local Used,353908 km
"₦ 7,875,000",Lexus GS 2007 Black,"Oyo State, Ibadan",Foreign Used,141374 km
"₦ 6,615,000",Nissan Murano 2011 Black,"Oyo State, Ibadan",Local Used,209460 km
"₦ 6,300,000",Ford Fusion SE 2011 White,"Abuja (FCT), Lugbe District",Local Used,287159 km
"₦ 8,840,000",Lexus ES 2007 Silver,"Ogun State, Abeokuta North",Local Used,166426 km
"₦ 5,200,000",Toyota Camry 2005 Black,"Ogun State, Abeokuta North",Local Used,275824 km
"₦ 24,960,000",Toyota Tundra 2010 Gray,"Lagos State, Amuwo-Odofin",Foreign Used,542075 km
"₦ 5,408,000",Toyota Corolla 2004 Gray,"Lagos State, Amuwo-Odofin",Local Used,413342 km
"₦ 12,480,000",Toyota RAV4 2007 Green,"Lagos State, Ojodu",Foreign Used,94968 km
"₦ 23,920,000",Toyota Venza 2013 Brown,"Lagos State, Ilupeju",Foreign Used,211422 km
"₦ 13,550,000",Toyota Camry 2012 Silver,"Oyo State, Ibadan",Foreign Used,136079 km
"₦ 5,720,000",Toyota Sienna 2005 Gray,"Lagos State, Alimosho",Local Used,367393 km
"₦ 7,350,000",Nissan Pathfinder 2005 Gray,"Lagos State, Ikorodu",Foreign Used,121201 km
"₦ 9,817,500",Hyundai Sonata 2011 Black,"Lagos State, Surulere",Foreign Used,287408 km
"₦ 29,120,000",Toyota RAV4 2018 Black,"Rivers State, Port-Harcourt",Foreign Used,94222 km
"₦ 5,200,000",Toyota Corolla 2005 Blue,"Lagos State, Isolo",Local Used,136415 km
"₦ 46,800,000",Mercedes-Benz GLE-Class GLE 350 2017 Black,"Kaduna State, Kaduna / Kaduna State",Foreign Used,63773 km
"₦ 109,200,000",Mercedes-Benz GLE-Class 2020 Silver,"Lagos State, Lekki",Foreign Used,154264 km
"₦ 3,885,000",Infiniti Q45 2003 White,"Abuja (FCT), Kubwa",Local Used,277480 km
"₦ 5,460,000",Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2008 Gray,"Lagos State, Yaba",Foreign Used,354326 km
"₦ 5,200,000",Acura MDX 2005 Black,"Lagos State, Alimosho",Local Used,389028 km
"₦ 6,720,000",Mercedes-Benz M Class ML 350 4Matic 2007 Gray,"Abuja (FCT), Karu",Local Used,173254 km
"₦ 22,880,000",Hyundai Sonata 2018 Black,"Oyo State, Ibadan",Foreign Used,69214 km
"₦ 50,440,000",Mercedes-Benz GLE-Class 2018 Gray,"Ogun State, Abeokuta North",Foreign Used,139560 km
"₦ 5,512,000",Toyota Highlander 2003 Green,"Lagos State, Ogba",Local Used,263757 km
"₦ 34,320,000",Mercedes-Benz M Class 2014 Black,"Lagos State, Ilupeju",Foreign Used,98239 km
"₦ 26,000,000",Lexus RX 350 2011 Black,"Lagos State, Ikeja",Foreign Used,95357 km
"₦ 6,968,000",Toyota Camry 2007 Gray,"Abuja (FCT), Garki 2",Local Used,92279 km
"₦ 41,600,000",Toyota Tacoma TRD Sport 2017 Black,"Lagos State, Ojodu",Foreign Used,143284 km
"₦ 5,720,000",Toyota Camry 2003 Silver,"Lagos State, Ikorodu",Local Used,172134 km
"₦ 12,480,000",Toyota Sienna 2008 White,"Lagos State, Ogudu",Foreign Used,199139 km
"₦ 44,720,000",Toyota Highlander 2017 Red,"Abuja (FCT), Jabi",Foreign Used,191480 km
"₦ 6,240,000",Toyota Sienna 2008 Silver,"Enugu State, Enugu",Local Used,208138 km
"₦ 6,300,000",Chrysler 200 2012 Black,"Abuja (FCT), Lugbe District",Foreign Used,244218 km
"₦ 18,720,000",Toyota Venza 2011 Gray,"Oyo State, Ibadan",Foreign Used,84584 km
"₦ 6,760,000",Toyota Camry 2007 White,"Abuja (FCT), Karu",Local Used,307305 km
"₦ 9,360,000",Toyota Sienna 2004 Gray,"Ondo State, Akure",Local Used,431143 km
"₦ 23,100,000",Toyota Corolla 2020 Black,"Oyo State, Ibadan",Foreign Used,54168 km
"₦ 5,250,000",Toyota Tundra Automatic 2003 Gold,"Akwa Ibom State, Uyo",Local Used,224525 km
"₦ 4,160,000",Toyota Camry 2002 Gray,"Lagos State, Yaba",Local Used,413255 km
"₦ 3,120,000",Honda Accord 2003 Black,"Abuja (FCT), Gudu",Local Used,262341 km
"₦ 35,700,000",Toyota Highlander 2019 Gray,"Lagos State, Mushin",Foreign Used,234636 km
"₦ 6,300,000",Honda Ridgeline RT 2007 White,"Akwa Ibom State, Uyo",Local Used,133561 km
"₦ 3,045,000",Kia Sedona 2004 Blue,"Lagos State, Ogudu",Local Used,168323 km
"₦ 7,245,000",Toyota Corolla 2010 Gray,"Oyo State, Ibadan",Local Used,244140 km
"₦ 10,500,000",Ford E-150 2008 White,"Lagos State, Yaba",Local Used,389722 km
"₦ 39,520,000",Lexus RX 350 2013 Black,"Lagos State, Ilupeju",Foreign Used,182271 km
"₦ 15,600,000",Mercedes-Benz GL-Class 2011 Black,"Lagos State, Ikeja",Local Used,398416 km
"₦ 10,700,000",Toyota Camry 2012 Black,"Lagos State, Surulere",Local Used,249676 km
"₦ 18,900,000",Hyundai Sonata 2018 Black,"Lagos State, Ilupeju",Foreign Used,65725 km
"₦ 6,032,000",Toyota Highlander Base FWD 2002 Silver,"Lagos State, Ikorodu",Local Used,288368 km
"₦ 5,250,000",Lexus ES 2002 Burgandy,"Lagos State, Ikeja",Local Used,181988 km
"₦ 54,080,000",Land Rover Range Rover 2013 Black,"Lagos State, Ibeju",Foreign Used,93 km
"₦ 5,200,000",Honda Accord 2009 Red,"Abuja (FCT), Garki 2",Local Used,158921 km
"₦ 6,760,000",Toyota Corolla 2004 Red,"Enugu State, Enugu",Local Used,219952 km
"₦ 9,345,000",Toyota Camry 2012 Blue,"Rivers State, Port-Harcourt",Local Used,230018 km
"₦ 29,120,000",Toyota Tacoma 2014 Blue,"Rivers State, Port-Harcourt",Foreign Used,81394 km
"₦ 4,680,000",Toyota Sienna 2000 Beige,"Lagos State, Lekki",Local Used,359891 km
"₦ 3,484,000",Honda Accord 2004 Silver,"Lagos State, Lekki",Local Used,252881 km
"₦ 7,800,000",Toyota Sienna 2004 Gold,"Abia State, Umuahia",Local Used,154064 km
"₦ 7,350,000",Ford Explorer 2010 White,"Abuja (FCT), Jabi",Local Used,293477 km
"₦ 5,250,000",Ford Focus 2001 Blue,"Abuja (FCT), Lugbe District",Foreign Used,356975 km
"₦ 26,775,000",Mercedes-Benz GLA 250 2017 White,"Lagos State, Lekki",Foreign Used,169746 km
"₦ 22,575,000",Mercedes-Benz M Class 2013 White,"Lagos State, Ojodu",Foreign Used,277089 km
"₦ 7,280,000",Toyota Camry 2.4 XLE 2008 Gray,"Lagos State, Ikorodu",Local Used,212627 km
"₦ 69,300,000",Land Rover Range Rover Velar P380 S 4x4 2018 White,"Lagos State, Lekki",Foreign Used,101884 km
"₦ 5,250,000",Lexus ES 2002 Burgandy,"Lagos State, Ikeja",Local Used,181988 km
"₦ 54,080,000",Land Rover Range Rover 2013 Black,"Lagos State, Ibeju",Foreign Used,93 km
"₦ 5,200,000",Honda Accord 2009 Red,"Abuja (FCT), Garki 2",Local Used,158921 km
"₦ 6,760,000",Toyota Corolla 2004 Red,"Enugu State, Enugu",Local Used,219952 km
"₦ 9,345,000",Toyota Camry 2012 Blue,"Rivers State, Port-Harcourt",Local Used,230018 km
"₦ 29,120,000",Toyota Tacoma 2014 Blue,"Rivers State, Port-Harcourt",Foreign Used,81394 km
"₦ 4,680,000",Toyota Sienna 2000 Beige,"Lagos State, Lekki",Local Used,359891 km
"₦ 3,484,000",Honda Accord 2004 Silver,"Lagos State, Lekki",Local Used,252881 km
"₦ 7,800,000",Toyota Sienna 2004 Gold,"Abia State, Umuahia",Local Used,154064 km
"₦ 7,350,000",Ford Explorer 2010 White,"Abuja (FCT), Jabi",Local Used,293477 km
"₦ 5,250,000",Ford Focus 2001 Blue,"Abuja (FCT), Lugbe District",Foreign Used,356975 km
"₦ 26,775,000",Mercedes-Benz GLA 250 2017 White,"Lagos State, Lekki",Foreign Used,169746 km
"₦ 22,575,000",Mercedes-Benz M Class 2013 White,"Lagos State, Ojodu",Foreign Used,277089 km
"₦ 7,280,000",Toyota Camry 2.4 XLE 2008 Gray,"Lagos State, Ikorodu",Local Used,212627 km
"₦ 69,300,000",Land Rover Range Rover Velar P380 S 4x4 2018 White,"Lagos State, Lekki",Foreign Used,101884 km
"₦ 5,250,000",Lexus ES 2002 Burgandy,"Lagos State, Ikeja",Local Used,181988 km
"₦ 54,080,000",Land Rover Range Rover 2013 Black,"Lagos State, Ibeju",Foreign Used,93 km
"₦ 5,200,000",Honda Accord 2009 Red,"Abuja (FCT), Garki 2",Local Used,158921 km
"₦ 6,760,000",Toyota Corolla 2004 Red,"Enugu State, Enugu",Local Used,219952 km
"₦ 9,345,000",Toyota Camry 2012 Blue,"Rivers State, Port-Harcourt",Local Used,230018 km
"₦ 29,120,000",Toyota Tacoma 2014 Blue,"Rivers State, Port-Harcourt",Foreign Used,81394 km
"₦ 4,680,000",Toyota Sienna 2000 Beige,"Lagos State, Lekki",Local Used,359891 km
"₦ 3,484,000",Honda Accord 2004 Silver,"Lagos State, Lekki",Local Used,252881 km
"₦ 7,800,000",Toyota Sienna 2004 Gold,"Abia State, Umuahia",Local Used,154064 km
"₦ 7,350,000",Ford Explorer 2010 White,"Abuja (FCT), Jabi",Local Used,293477 km
"₦ 5,250,000",Ford Focus 2001 Blue,"Abuja (FCT), Lugbe District",Foreign Used,356975 km
"₦ 26,775,000",Mercedes-Benz GLA 250 2017 White,"Lagos State, Lekki",Foreign Used,169746 km
"₦ 22,575,000",Mercedes-Benz M Class 2013 White,"Lagos State, Ojodu",Foreign Used,277089 km
"₦ 7,280,000",Toyota Camry 2.4 XLE 2008 Gray,"Lagos State, Ikorodu",Local Used,212627 km
"₦ 69,300,000",Land Rover Range Rover Velar P380 S 4x4 2018 White,"Lagos State, Lekki",Foreign Used,101884 km
"₦ 22,880,000",Lexus RX 350 2011 Black,"Oyo State, Ibadan",Foreign Used,140757 km
"₦ 18,585,000",Toyota Avalon 2015 Black,"Lagos State, Ajah",Foreign Used,149915 km
"₦ 31,200,000",Toyota Camry 2018 White,"Abuja (FCT), Kubwa",Foreign Used,27260 km
"₦ 7,800,000",Toyota Camry 2007 Green,"Lagos State, Mushin",Local Used,344704 km
"₦ 6,240,000",Honda Pilot 2005 Gray,"Lagos State, Ikeja",Local Used,173892 km
"₦ 20,800,000",Mercedes-Benz E350 2010 Black,"Lagos State, Lekki",Local Used,53774 km
"₦ 11,025,000",Acura MDX 2011 Gray,"Ogun State, Abeokuta North",Foreign Used,344105 km
"₦ 4,160,000",Honda Accord 2007 Black,"Abuja (FCT), Garki 2",Local Used,171592 km
"₦ 5,250,000",Ford Explorer 2002 Gold,"Lagos State, Alimosho",Local Used,144378 km
"₦ 4,620,000",Honda Accord 2008 Black,"Lagos State, Alimosho",Local Used,182685 km
"₦ 4,368,000",Lexus RX 300 1999 Black,"Lagos State, Alimosho",Local Used,392490 km
"₦ 10,400,000",Toyota Sienna 2007 Red,"Oyo State, Ibadan",Foreign Used,99815 km
"₦ 16,640,000",Toyota Sienna 2012 Gray,"Abuja (FCT), Asokoro",Foreign Used,108247 km
"₦ 2,808,000",Honda Accord 2004 Black,"Abuja (FCT), Lugbe District",Local Used,29120 km
"₦ 4,160,000",Toyota Camry 2003 Red,"Abuja (FCT), Karu",Local Used,154779 km
"₦ 22,880,000",Lexus RX 350 2011 Black,"Oyo State, Ibadan",Foreign Used,140757 km
"₦ 18,585,000",Toyota Avalon 2015 Black,"Lagos State, Ajah",Foreign Used,149915 km
"₦ 31,200,000",Toyota Camry 2018 White,"Abuja (FCT), Kubwa",Foreign Used,27260 km
"₦ 7,800,000",Toyota Camry 2007 Green,"Lagos State, Mushin",Local Used,344704 km
"₦ 6,240,000",Honda Pilot 2005 Gray,"Lagos State, Ikeja",Local Used,173892 km
"₦ 20,800,000",Mercedes-Benz E350 2010 Black,"Lagos State, Lekki",Local Used,53774 km
"₦ 11,025,000",Acura MDX 2011 Gray,"Ogun State, Abeokuta North",Foreign Used,344105 km
"₦ 4,160,000",Honda Accord 2007 Black,"Abuja (FCT), Garki 2",Local Used,171592 km
"₦ 5,250,000",Ford Explorer 2002 Gold,"Lagos State, Alimosho",Local Used,144378 km
"₦ 4,620,000",Honda Accord 2008 Black,"Lagos State, Alimosho",Local Used,182685 km
"₦ 4,368,000",Lexus RX 300 1999 Black,"Lagos State, Alimosho",Local Used,392490 km
"₦ 10,400,000",Toyota Sienna 2007 Red,"Oyo State, Ibadan",Foreign Used,99815 km
"₦ 16,640,000",Toyota Sienna 2012 Gray,"Abuja (FCT), Asokoro",Foreign Used,108247 km
"₦ 2,808,000",Honda Accord 2004 Black,"Abuja (FCT), Lugbe District",Local Used,29120 km
"₦ 4,160,000",Toyota Camry 2003 Red,"Abuja (FCT), Karu",Local Used,154779 km
"₦ 14,700,000",Toyota Corolla 2015 Silver,"Rivers State, Port-Harcourt",Local Used,229919 km
"₦ 4,680,000",Lexus RX 300 4WD 2000 Brown,"Akwa Ibom State, Uyo",Local Used,129622 km
"₦ 15,600,000",Toyota Corolla 2014 Black,"Lagos State, Ilupeju",Foreign Used,141929 km
"₦ 29,120,000",Lexus RX 2015 Black,"Oyo State, Ibadan",Foreign Used,156701 km
"₦ 15,652,000",Honda Accord 2013 Black,"Abuja (FCT), Kubwa",Foreign Used,147528 km
"₦ 11,232,000",Honda Accord 2013 Red,"Lagos State, Alimosho",Local Used,149209 km
"₦ 8,715,000",Toyota Sienna 2006 Silver,"Enugu State, Enugu",Foreign Used,110280 km
"₦ 10,400,000",Toyota Corolla 2008 Black,"Abuja (FCT), Asokoro",Local Used,124006 km
"₦ 6,825,000",Honda Odyssey 2003 Blue,"Abuja (FCT), Central Business District",Local Used,115195 km
"₦ 8,320,000",Toyota Sienna 2007 Silver,"Abia State, Umuahia",Local Used,168815 km
"₦ 6,090,000",Toyota Camry 2007 Black,"Enugu State, Enugu",Local Used,266661 km
"₦ 3,640,000",Honda Accord 2003 Gold,"Abuja (FCT), Gwagwalada",Local Used,170579 km
"₦ 3,640,000",Honda Accord 2005 Black,"Lagos State, Isolo",Local Used,92058 km
"₦ 8,400,000",Mitsubishi L200 Double Cab 2.5 136hp 2012 White,"Lagos State, Ikorodu",Foreign Used,166348 km
"₦ 9,360,000",Toyota Corolla 2010 Gray,"Ogun State, Abeokuta North",Local Used,228516 km
"₦ 7,280,000",Toyota Camry 2007 Silver,"Abuja (FCT), Asokoro",Local Used,307054 km
"₦ 46,800,000",Toyota Land Cruiser 2013 Black,"Abuja (FCT), Jabi",Local Used,81102 km
"₦ 10,174,500",Hyundai Sonata 2012 Blue,"Lagos State, Alimosho",Foreign Used,138454 km
"₦ 8,632,000",Toyota Camry 2007 Black,"Abuja (FCT), Gudu",Local Used,213242 km
"₦ 13,650,000",Toyota Camry 2014 Black,"Lagos State, Kosofe",Foreign Used,150402 km
"₦ 31,200,000",Mercedes-Benz M Class 2014 White,"Lagos State, Ajah",Foreign Used,412053 km
"₦ 11,232,000",Toyota Corolla 2010 White,"Lagos State, Ikeja",Foreign Used,152303 km
"₦ 7,875,000",Mercedes-Benz C350 2008 Black,"Abuja (FCT), Kubwa",Local Used,302126 km
"₦ 20,527,500",Mercedes-Benz GLK-Class 350 4MATIC 2013 White,"Abuja (FCT), Lugbe District",Foreign Used,201874 km
"₦ 6,240,000",Toyota Corolla 2006 Silver,"Abuja (FCT), Karu",Local Used,398335 km
"₦ 11,232,000",Toyota Corolla 2010 Black,"Enugu State, Enugu",Local Used,96990 km
"₦ 34,650,000",Toyota Land Cruiser 2010 Black,"Abuja (FCT), Gudu",Local Used,136271 km
"₦ 3,780,000",Honda Pilot 2007 Blue,"Lagos State, Alimosho",Local Used,188909 km
"₦ 4,888,000",Nissan Pathfinder 2005 Gray,"Lagos State, Isolo",Local Used,196778 km
"₦ 4,680,000",Toyota Camry 2003 Gold,"Abuja (FCT), Central Business District",Local Used,137430 km
"₦ 3,536,000",Honda Accord 2006 Blue,"Abuja (FCT), Gudu",Local Used,252386 km
"₦ 30,160,000",Toyota Highlander 2014 Silver,"Rivers State, Port-Harcourt",Foreign Used,105677 km
"₦ 4,888,000",Lexus RX 300 1999 Silver,"Enugu State, Enugu",Local Used,294968 km
"₦ 15,600,000",Toyota Camry 2014 Green,"Oyo State, Ibadan",Foreign Used,300209 km
"₦ 15,225,000",Chevrolet Traverse 2014 Black,"Abuja (FCT), Wuse",Foreign Used,313848 km
"₦ 4,200,000",Volkswagen Golf 2007 Black,"Abuja (FCT), Asokoro",Local Used,319812 km
"₦ 3,108,000",Lexus ES 2001 Gray,"Ogun State, Abeokuta North",Local Used,354407 km
"₦ 50,960,000",Lexus GX 460 Luxury 2014 White,"Lagos State, Ilupeju",Foreign Used,60681 km
"₦ 11,025,000",Lexus ES 2007 Silver,"Lagos State, Ikeja",Foreign Used,156875 km
"₦ 76,960,000",Land Rover Range Rover Velar P380 S 4x4 2018 Black,"Lagos State, Lekki",Foreign Used,122060 km
"₦ 50,440,000",Lexus LX 570 2013 Black,"Abuja (FCT), Gudu",Local Used,94894 km
"₦ 14,700,000",Toyota Camry 2013 Red,"Lagos State, Lekki",Foreign Used,132910 km
"₦ 17,850,000",Honda Accord 2013 Black,"Abuja (FCT), Central Business District",Foreign Used,182761 km
"₦ 5,720,000",Honda Accord 2009 Silver,"Abuja (FCT), Gwagwalada",Local Used,272408 km
"₦ 17,680,000",Hyundai Sonata 2016 Silver,"Kaduna State, Kaduna / Kaduna State",Foreign Used,191094 km
"₦ 6,760,000",Honda Accord 2008 Blue,"Abuja (FCT), Garki 2",Local Used,NA
"₦ 15,750,000",Toyota RAV4 2014 Black,"Lagos State, Isolo",Local Used,160009 km
"₦ 14,700,000",Toyota Camry 2015 Black,"Ogun State, Abeokuta North",Foreign Used,2606672 km
"₦ 7,280,000",Toyota Sienna 2007 Gold,"Oyo State, Ibadan",Local Used,195249 km
"₦ 15,600,000",Toyota Corolla 2017 Black,"Lagos State, Ilupeju",Local Used,87345 km
"₦ 6,032,000",Pontiac Vibe Automatic 2003 Gray,"Kaduna State, Kaduna / Kaduna State",Local Used,1 km
"₦ 7,350,000",Infiniti QX 2005 Green,"Lagos State, Lekki",Local Used,118867 km
"₦ 5,250,000",Ford Explorer 2010 White,"Abuja (FCT), Karu",Local Used,168523 km
"₦ 4,992,000",Lexus RX 300 2000 Gold,"Enugu State, Enugu",Local Used,133176 km
"₦ 6,300,000",Mitsubishi Montero 2003 Silver,"Lagos State, Ajah",Local Used,193369 km
"₦ 5,775,000",Ford Escape 2009 Black,"Abuja (FCT), Kubwa",Local Used,262624 km
"₦ 4,368,000",Mercedes-Benz C230 2005 Black,"Abuja (FCT), Lugbe District",Local Used,345209 km
"₦ 5,928,000",Toyota Corolla 2004 Silver,"Oyo State, Ibadan",Local Used,133865 km
"₦ 4,160,000",Honda Pilot 2004 Gold,"Oyo State, Ibadan",Local Used,213017 km
